Customer_ID,Customer_Name,Customer_Location,Customer_Segment,Customer_Age,Customer_Gender,Customer_Acquisition_Date,Customer_Feedback
3790,Customer_3790,Mumbai,First-time buyer,65,Other,2030-05-17,3.08
3791,Customer_3791,Mumbai,First-time buyer,59,Other,2030-05-18,1.94
3792,Customer_3792,Chennai,First-time buyer,34,Male,2030-05-19,1.11
3793,Customer_3793,Hyderabad,First-time buyer,51,Other,2030-05-20,1.57
3794,Customer_3794,Chennai,First-time buyer,60,Female,2030-05-21,3.78
3795,Customer_3795,Bangalore,First-time buyer,39,Other,2030-05-22,2.29
3796,Customer_3796,Chennai,First-time buyer,61,Female,2030-05-23,3.43
3797,Customer_3797,Delhi,Premium,32,Female,2030-05-24,3.29
3798,Customer_3798,Bangalore,Regular,39,Female,2030-05-25,1.96
3799,Customer_3799,Hyderabad,First-time buyer,29,Male,2030-05-26,2.14
3800,Customer_3800,Delhi,First-time buyer,33,Female,2030-05-27,1.52
3801,Customer_3801,Delhi,Regular,69,Other,2030-05-28,4.69
3802,Customer_3802,Bangalore,Regular,18,Other,2030-05-29,4.7
3803,Customer_3803,Delhi,First-time buyer,22,Female,2030-05-30,1.63
3804,Customer_3804,Chennai,Premium,36,Female,2030-05-31,1.94
3805,Customer_3805,Delhi,First-time buyer,37,Other,2030-06-01,3.37
3806,Customer_3806,Hyderabad,Regular,60,Male,2030-06-02,4.89
3807,Customer_3807,Hyderabad,First-time buyer,55,Other,2030-06-03,4.82
3808,Customer_3808,Delhi,Regular,41,Female,2030-06-04,1.4
3809,Customer_3809,Bangalore,Regular,36,Female,2030-06-05,1.42
3810,Customer_3810,Hyderabad,Regular,45,Other,2030-06-06,4.12
3811,Customer_3811,Delhi,Regular,69,Female,2030-06-07,2.01
3812,Customer_3812,Bangalore,First-time buyer,63,Male,2030-06-08,3.13
3813,Customer_3813,Delhi,Premium,63,Other,2030-06-09,2.74
3814,Customer_3814,Delhi,First-time buyer,44,Female,2030-06-10,1.19
3815,Customer_3815,Mumbai,Premium,41,Other,2030-06-11,1.45
3816,Customer_3816,Hyderabad,Premium,64,Male,2030-06-12,3.92
3817,Customer_3817,Hyderabad,Regular,32,Female,2030-06-13,1.55
3818,Customer_3818,Delhi,Regular,54,Female,2030-06-14,2.21
3819,Customer_3819,Mumbai,Premium,26,Other,2030-06-15,2.83
3820,Customer_3820,Mumbai,First-time buyer,30,Male,2030-06-16,2.01
3821,Customer_3821,Delhi,Premium,58,Male,2030-06-17,4.51
3822,Customer_3822,Hyderabad,First-time buyer,55,Female,2030-06-18,1.9
3823,Customer_3823,Chennai,First-time buyer,64,Female,2030-06-19,3.48
3824,Customer_3824,Bangalore,Premium,29,Female,2030-06-20,3.29
3825,Customer_3825,Hyderabad,Regular,34,Female,2030-06-21,1.69
3826,Customer_3826,Mumbai,Regular,26,Male,2030-06-22,2.44
3827,Customer_3827,Mumbai,First-time buyer,57,Female,2030-06-23,1.08
3828,Customer_3828,Mumbai,First-time buyer,68,Other,2030-06-24,2.81
3829,Customer_3829,Chennai,Regular,22,Other,2030-06-25,1.76
3830,Customer_3830,Chennai,Regular,25,Other,2030-06-26,1.33
3831,Customer_3831,Delhi,Regular,42,Female,2030-06-27,4.92
3832,Customer_3832,Chennai,Premium,52,Other,2030-06-28,3.06
3833,Customer_3833,Chennai,Premium,49,Female,2030-06-29,4.08
3834,Customer_3834,Mumbai,First-time buyer,52,Other,2030-06-30,3.26
3835,Customer_3835,Chennai,First-time buyer,25,Other,2030-07-01,4.76
3836,Customer_3836,Bangalore,Premium,65,Female,2030-07-02,2.79
3837,Customer_3837,Delhi,First-time buyer,27,Male,2030-07-03,2.76
3838,Customer_3838,Delhi,Premium,37,Female,2030-07-04,3.41
3839,Customer_3839,Mumbai,Premium,40,Other,2030-07-05,1.11
3840,Customer_3840,Hyderabad,First-time buyer,44,Other,2030-07-06,1.87
3841,Customer_3841,Chennai,Regular,27,Other,2030-07-07,3.27
3842,Customer_3842,Chennai,Regular,63,Female,2030-07-08,1.84
3843,Customer_3843,Chennai,First-time buyer,22,Female,2030-07-09,2.93
3844,Customer_3844,Mumbai,Regular,57,Other,2030-07-10,1.32
3845,Customer_3845,Mumbai,First-time buyer,65,Other,2030-07-11,3.89
3846,Customer_3846,Mumbai,First-time buyer,40,Other,2030-07-12,2.62
3847,Customer_3847,Chennai,First-time buyer,37,Male,2030-07-13,1.45
3848,Customer_3848,Chennai,First-time buyer,62,Male,2030-07-14,4.29
3849,Customer_3849,Delhi,First-time buyer,27,Female,2030-07-15,1.28
3850,Customer_3850,Chennai,First-time buyer,40,Other,2030-07-16,4.48
3851,Customer_3851,Chennai,Premium,50,Other,2030-07-17,3.94
3852,Customer_3852,Bangalore,Premium,48,Female,2030-07-18,1.9
3853,Customer_3853,Delhi,First-time buyer,50,Other,2030-07-19,1.34
3854,Customer_3854,Hyderabad,First-time buyer,49,Female,2030-07-20,2.38
3855,Customer_3855,Hyderabad,Premium,32,Male,2030-07-21,2.42
3856,Customer_3856,Bangalore,Regular,41,Other,2030-07-22,4.75
3857,Customer_3857,Chennai,First-time buyer,48,Male,2030-07-23,2.28
3858,Customer_3858,Mumbai,Regular,38,Female,2030-07-24,1.2
3859,Customer_3859,Mumbai,Premium,32,Other,2030-07-25,2.57
3860,Customer_3860,Hyderabad,First-time buyer,50,Other,2030-07-26,2.11
3861,Customer_3861,Chennai,First-time buyer,19,Male,2030-07-27,4.88
3862,Customer_3862,Chennai,Regular,59,Female,2030-07-28,2.13
3863,Customer_3863,Chennai,Regular,41,Male,2030-07-29,2.5
3864,Customer_3864,Hyderabad,Premium,57,Male,2030-07-30,4.28
3865,Customer_3865,Hyderabad,Regular,54,Other,2030-07-31,1.64
3866,Customer_3866,Hyderabad,First-time buyer,20,Other,2030-08-01,4.25
3867,Customer_3867,Chennai,Regular,41,Other,2030-08-02,2.84
3868,Customer_3868,Bangalore,First-time buyer,37,Female,2030-08-03,4.07
3869,Customer_3869,Hyderabad,Regular,33,Female,2030-08-04,2.66
3870,Customer_3870,Chennai,First-time buyer,24,Male,2030-08-05,3.56
3871,Customer_3871,Delhi,First-time buyer,33,Male,2030-08-06,1.58
3872,Customer_3872,Hyderabad,Regular,52,Male,2030-08-07,3.29
3873,Customer_3873,Chennai,First-time buyer,62,Other,2030-08-08,1.79
3874,Customer_3874,Delhi,Regular,19,Other,2030-08-09,2.01
3875,Customer_3875,Chennai,First-time buyer,29,Female,2030-08-10,4.85
3876,Customer_3876,Delhi,Regular,60,Other,2030-08-11,4.68
3877,Customer_3877,Chennai,First-time buyer,54,Male,2030-08-12,1.96
3878,Customer_3878,Chennai,First-time buyer,46,Other,2030-08-13,3.22
3879,Customer_3879,Hyderabad,Premium,44,Male,2030-08-14,1.38
3880,Customer_3880,Hyderabad,Premium,37,Male,2030-08-15,3.64
3881,Customer_3881,Chennai,Regular,52,Male,2030-08-16,3.75
3882,Customer_3882,Hyderabad,First-time buyer,59,Other,2030-08-17,1.35
3883,Customer_3883,Hyderabad,Premium,52,Female,2030-08-18,1.61
3884,Customer_3884,Mumbai,Premium,37,Male,2030-08-19,1.63
3885,Customer_3885,Bangalore,Regular,32,Female,2030-08-20,2.31
3886,Customer_3886,Bangalore,First-time buyer,37,Male,2030-08-21,2.74
3887,Customer_3887,Hyderabad,Premium,45,Other,2030-08-22,3.07
3888,Customer_3888,Bangalore,First-time buyer,61,Other,2030-08-23,4.42
3889,Customer_3889,Hyderabad,Premium,22,Female,2030-08-24,4.08
3890,Customer_3890,Hyderabad,Regular,51,Male,2030-08-25,2.35
3891,Customer_3891,Delhi,Premium,66,Other,2030-08-26,3.68
3892,Customer_3892,Mumbai,Regular,58,Female,2030-08-27,2.1
3893,Customer_3893,Delhi,Regular,39,Female,2030-08-28,3.14
3894,Customer_3894,Hyderabad,First-time buyer,19,Other,2030-08-29,1.71
3895,Customer_3895,Hyderabad,Regular,22,Female,2030-08-30,3.66
3896,Customer_3896,Mumbai,First-time buyer,63,Male,2030-08-31,1.42
3897,Customer_3897,Bangalore,Premium,31,Other,2030-09-01,3.47
3898,Customer_3898,Delhi,Premium,42,Other,2030-09-02,4.58
3899,Customer_3899,Chennai,First-time buyer,24,Female,2030-09-03,2.45
3900,Customer_3900,Bangalore,Premium,19,Female,2030-09-04,1.07
3901,Customer_3901,Mumbai,First-time buyer,66,Male,2030-09-05,3.26
3902,Customer_3902,Mumbai,Regular,45,Female,2030-09-06,3.7
3903,Customer_3903,Hyderabad,Premium,22,Female,2030-09-07,1.08
3904,Customer_3904,Bangalore,Regular,69,Other,2030-09-08,3.22
3905,Customer_3905,Chennai,First-time buyer,28,Other,2030-09-09,3.15
3906,Customer_3906,Bangalore,First-time buyer,69,Male,2030-09-10,2.84
3907,Customer_3907,Bangalore,First-time buyer,35,Female,2030-09-11,4.06
3908,Customer_3908,Delhi,First-time buyer,32,Other,2030-09-12,4.32
3909,Customer_3909,Mumbai,Premium,54,Female,2030-09-13,1.41
3910,Customer_3910,Delhi,Regular,38,Female,2030-09-14,1.98
3911,Customer_3911,Bangalore,Premium,51,Male,2030-09-15,3.69
3912,Customer_3912,Chennai,Premium,58,Female,2030-09-16,1.36
3913,Customer_3913,Mumbai,First-time buyer,49,Other,2030-09-17,1.69
3914,Customer_3914,Chennai,Premium,66,Male,2030-09-18,1.32
3915,Customer_3915,Delhi,First-time buyer,42,Other,2030-09-19,2.9
3916,Customer_3916,Hyderabad,First-time buyer,44,Female,2030-09-20,2.77
3917,Customer_3917,Delhi,First-time buyer,25,Other,2030-09-21,3.93
3918,Customer_3918,Hyderabad,First-time buyer,27,Male,2030-09-22,3.65
3919,Customer_3919,Bangalore,Regular,19,Other,2030-09-23,4.55
3920,Customer_3920,Bangalore,Regular,22,Other,2030-09-24,1.75
3921,Customer_3921,Delhi,Premium,36,Female,2030-09-25,4.46
3922,Customer_3922,Bangalore,Premium,40,Male,2030-09-26,1.79
3923,Customer_3923,Delhi,Premium,27,Other,2030-09-27,4.54
3924,Customer_3924,Hyderabad,Regular,64,Other,2030-09-28,1.82
3925,Customer_3925,Hyderabad,Premium,28,Male,2030-09-29,2.9
3926,Customer_3926,Bangalore,Regular,53,Other,2030-09-30,3.32
3927,Customer_3927,Delhi,First-time buyer,66,Female,2030-10-01,3.45
3928,Customer_3928,Bangalore,Premium,34,Other,2030-10-02,1.81
3929,Customer_3929,Mumbai,Premium,25,Other,2030-10-03,3.06
3930,Customer_3930,Chennai,First-time buyer,46,Female,2030-10-04,4.96
3931,Customer_3931,Chennai,Premium,51,Female,2030-10-05,2.31
3932,Customer_3932,Chennai,Regular,53,Female,2030-10-06,3.27
3933,Customer_3933,Hyderabad,Premium,67,Other,2030-10-07,1.8
3934,Customer_3934,Delhi,First-time buyer,32,Other,2030-10-08,3.02
3935,Customer_3935,Hyderabad,First-time buyer,56,Female,2030-10-09,4.04
3936,Customer_3936,Bangalore,Regular,37,Other,2030-10-10,2.6
3937,Customer_3937,Hyderabad,First-time buyer,35,Female,2030-10-11,2.92
3938,Customer_3938,Mumbai,Premium,50,Female,2030-10-12,2.41
3939,Customer_3939,Chennai,Regular,23,Male,2030-10-13,2.87
3940,Customer_3940,Mumbai,Premium,22,Male,2030-10-14,2.44
3941,Customer_3941,Delhi,Regular,49,Male,2030-10-15,1.62
3942,Customer_3942,Delhi,First-time buyer,69,Female,2030-10-16,3.2
3943,Customer_3943,Chennai,Premium,54,Female,2030-10-17,1.06
3944,Customer_3944,Bangalore,Premium,56,Other,2030-10-18,2.77
3945,Customer_3945,Bangalore,Regular,23,Female,2030-10-19,1.53
3946,Customer_3946,Delhi,Regular,33,Other,2030-10-20,1.04
3947,Customer_3947,Hyderabad,First-time buyer,69,Male,2030-10-21,4.92
3948,Customer_3948,Hyderabad,First-time buyer,30,Other,2030-10-22,2.94
3949,Customer_3949,Delhi,Regular,69,Female,2030-10-23,3.04
3950,Customer_3950,Chennai,Premium,20,Male,2030-10-24,4.15
3951,Customer_3951,Bangalore,Premium,37,Female,2030-10-25,3.44
3952,Customer_3952,Bangalore,Regular,58,Male,2030-10-26,1.58
3953,Customer_3953,Bangalore,Premium,53,Male,2030-10-27,3.35
3954,Customer_3954,Mumbai,First-time buyer,39,Female,2030-10-28,4.03
3955,Customer_3955,Delhi,First-time buyer,56,Male,2030-10-29,4.8
3956,Customer_3956,Bangalore,Regular,29,Female,2030-10-30,2.78
3957,Customer_3957,Chennai,Premium,30,Male,2030-10-31,1.84
3958,Customer_3958,Chennai,Regular,23,Other,2030-11-01,2.43
3959,Customer_3959,Delhi,Regular,63,Male,2030-11-02,3.03
3960,Customer_3960,Hyderabad,Regular,39,Male,2030-11-03,4.91
3961,Customer_3961,Mumbai,Premium,38,Female,2030-11-04,2.95
3962,Customer_3962,Chennai,First-time buyer,47,Male,2030-11-05,4.53
3963,Customer_3963,Mumbai,Regular,27,Other,2030-11-06,2.61
3964,Customer_3964,Delhi,First-time buyer,21,Female,2030-11-07,2.57
3965,Customer_3965,Chennai,Premium,36,Male,2030-11-08,4.75
3966,Customer_3966,Mumbai,Premium,61,Male,2030-11-09,2.91
3967,Customer_3967,Chennai,Premium,44,Other,2030-11-10,4.07
3968,Customer_3968,Hyderabad,Premium,38,Male,2030-11-11,3.17
3969,Customer_3969,Mumbai,Regular,23,Female,2030-11-12,1.47
3970,Customer_3970,Chennai,Premium,19,Female,2030-11-13,4.12
3971,Customer_3971,Bangalore,Premium,57,Male,2030-11-14,1.71
3972,Customer_3972,Hyderabad,First-time buyer,53,Other,2030-11-15,3.44
3973,Customer_3973,Mumbai,First-time buyer,42,Female,2030-11-16,2.46
3974,Customer_3974,Bangalore,First-time buyer,57,Female,2030-11-17,4.97
3975,Customer_3975,Chennai,Regular,68,Other,2030-11-18,3.1
3976,Customer_3976,Bangalore,Regular,48,Female,2030-11-19,2.4
3977,Customer_3977,Bangalore,Premium,36,Male,2030-11-20,3.17
3978,Customer_3978,Mumbai,First-time buyer,68,Other,2030-11-21,4.46
3979,Customer_3979,Chennai,Regular,34,Female,2030-11-22,1.82
3980,Customer_3980,Mumbai,Regular,30,Female,2030-11-23,1.01
3981,Customer_3981,Chennai,Regular,24,Female,2030-11-24,3.05
3982,Customer_3982,Delhi,First-time buyer,18,Female,2030-11-25,1.48
3983,Customer_3983,Hyderabad,Premium,64,Female,2030-11-26,2.99
3984,Customer_3984,Bangalore,Regular,45,Other,2030-11-27,3.52
3985,Customer_3985,Delhi,Premium,63,Other,2030-11-28,2.1
3986,Customer_3986,Delhi,First-time buyer,30,Male,2030-11-29,3.78
3987,Customer_3987,Mumbai,Premium,53,Other,2030-11-30,2.58
3988,Customer_3988,Delhi,Premium,20,Male,2030-12-01,2.62
3989,Customer_3989,Hyderabad,Regular,50,Other,2030-12-02,4.02
3990,Customer_3990,Mumbai,Regular,18,Female,2030-12-03,1.56
3991,Customer_3991,Hyderabad,Regular,69,Other,2030-12-04,1.54
3992,Customer_3992,Chennai,Regular,49,Other,2030-12-05,3.34
3993,Customer_3993,Chennai,Regular,39,Female,2030-12-06,3.67
3994,Customer_3994,Delhi,Regular,32,Female,2030-12-07,3.5
3995,Customer_3995,Delhi,Premium,69,Other,2030-12-08,3.37
3996,Customer_3996,Hyderabad,First-time buyer,38,Male,2030-12-09,4.94
3997,Customer_3997,Hyderabad,First-time buyer,43,Male,2030-12-10,4.09
3998,Customer_3998,Delhi,First-time buyer,69,Male,2030-12-11,1.14
3999,Customer_3999,Bangalore,Regular,41,Female,2030-12-12,3.03
4000,Customer_4000,Delhi,First-time buyer,55,Other,2030-12-13,1.87
4001,Customer_4001,Hyderabad,Regular,43,Other,2030-12-14,1.51
4002,Customer_4002,Mumbai,Regular,61,Female,2030-12-15,2.46
4003,Customer_4003,Chennai,Premium,63,Other,2030-12-16,2.32
4004,Customer_4004,Hyderabad,First-time buyer,19,Female,2030-12-17,1.12
4005,Customer_4005,Bangalore,Premium,31,Female,2030-12-18,3.49
4006,Customer_4006,Chennai,Premium,28,Male,2030-12-19,4.93
4007,Customer_4007,Bangalore,Premium,33,Female,2030-12-20,1.1
4008,Customer_4008,Mumbai,First-time buyer,55,Other,2030-12-21,3.83
4009,Customer_4009,Chennai,First-time buyer,45,Male,2030-12-22,3.54
4010,Customer_4010,Hyderabad,First-time buyer,63,Female,2030-12-23,1.71
4011,Customer_4011,Bangalore,Regular,68,Male,2030-12-24,1.97
4012,Customer_4012,Delhi,Regular,52,Female,2030-12-25,4.45
4013,Customer_4013,Delhi,Premium,23,Female,2030-12-26,1.35
4014,Customer_4014,Delhi,Premium,69,Female,2030-12-27,4.76
4015,Customer_4015,Chennai,Regular,18,Other,2030-12-28,4.34
4016,Customer_4016,Mumbai,Regular,20,Female,2030-12-29,1.58
4017,Customer_4017,Hyderabad,Regular,60,Male,2030-12-30,2.68
4018,Customer_4018,Bangalore,Premium,64,Male,2030-12-31,1.98
4019,Customer_4019,Hyderabad,Regular,34,Female,2031-01-01,2.06
4020,Customer_4020,Delhi,Regular,21,Male,2031-01-02,4.77
4021,Customer_4021,Chennai,Premium,45,Female,2031-01-03,2.84
4022,Customer_4022,Hyderabad,Regular,54,Male,2031-01-04,4.84
4023,Customer_4023,Hyderabad,Regular,56,Other,2031-01-05,4.7
4024,Customer_4024,Bangalore,Premium,61,Female,2031-01-06,4.47
4025,Customer_4025,Mumbai,Premium,69,Male,2031-01-07,2.99
4026,Customer_4026,Delhi,Regular,52,Other,2031-01-08,4.47
4027,Customer_4027,Delhi,First-time buyer,62,Other,2031-01-09,2.8
4028,Customer_4028,Bangalore,First-time buyer,55,Other,2031-01-10,2.83
4029,Customer_4029,Bangalore,Regular,18,Male,2031-01-11,1.17
4030,Customer_4030,Bangalore,Premium,61,Other,2031-01-12,1.03
4031,Customer_4031,Chennai,First-time buyer,59,Other,2031-01-13,1.68
4032,Customer_4032,Bangalore,Premium,27,Female,2031-01-14,1.09
4033,Customer_4033,Chennai,Premium,46,Other,2031-01-15,4.6
4034,Customer_4034,Bangalore,First-time buyer,58,Female,2031-01-16,3.64
4035,Customer_4035,Delhi,Premium,52,Other,2031-01-17,4.61
4036,Customer_4036,Chennai,Premium,52,Other,2031-01-18,2.82
4037,Customer_4037,Chennai,Regular,62,Female,2031-01-19,4.81
4038,Customer_4038,Delhi,First-time buyer,19,Other,2031-01-20,2.18
4039,Customer_4039,Mumbai,Premium,68,Male,2031-01-21,4.54
4040,Customer_4040,Hyderabad,Premium,23,Female,2031-01-22,2.98
4041,Customer_4041,Bangalore,First-time buyer,35,Other,2031-01-23,1.01
4042,Customer_4042,Bangalore,First-time buyer,29,Female,2031-01-24,4.78
4043,Customer_4043,Hyderabad,First-time buyer,61,Male,2031-01-25,1.43
4044,Customer_4044,Delhi,Premium,24,Other,2031-01-26,1.05
4045,Customer_4045,Bangalore,Premium,63,Male,2031-01-27,3.2
4046,Customer_4046,Hyderabad,Premium,21,Female,2031-01-28,3.18
4047,Customer_4047,Chennai,Regular,48,Female,2031-01-29,3.87
4048,Customer_4048,Delhi,First-time buyer,52,Other,2031-01-30,1.73
4049,Customer_4049,Delhi,Regular,51,Other,2031-01-31,3.45
4050,Customer_4050,Chennai,First-time buyer,66,Female,2031-02-01,1.72
4051,Customer_4051,Hyderabad,First-time buyer,63,Female,2031-02-02,4.39
4052,Customer_4052,Bangalore,Regular,39,Female,2031-02-03,4.25
4053,Customer_4053,Chennai,Regular,43,Male,2031-02-04,1.34
4054,Customer_4054,Hyderabad,Regular,42,Other,2031-02-05,2.07
4055,Customer_4055,Hyderabad,First-time buyer,19,Other,2031-02-06,1.03
4056,Customer_4056,Delhi,First-time buyer,50,Male,2031-02-07,4.16
4057,Customer_4057,Delhi,Regular,31,Other,2031-02-08,4.28
4058,Customer_4058,Bangalore,Premium,55,Other,2031-02-09,3.82
4059,Customer_4059,Delhi,Premium,68,Male,2031-02-10,1.94
4060,Customer_4060,Bangalore,Regular,28,Other,2031-02-11,3.04
4061,Customer_4061,Delhi,Premium,35,Male,2031-02-12,3.19
4062,Customer_4062,Mumbai,Premium,57,Other,2031-02-13,4.5
4063,Customer_4063,Delhi,Premium,32,Other,2031-02-14,3.96
4064,Customer_4064,Mumbai,Regular,48,Female,2031-02-15,1.46
4065,Customer_4065,Chennai,Premium,27,Other,2031-02-16,4.92
4066,Customer_4066,Hyderabad,Premium,51,Female,2031-02-17,3.79
4067,Customer_4067,Mumbai,First-time buyer,31,Female,2031-02-18,2.48
4068,Customer_4068,Delhi,Premium,42,Female,2031-02-19,4.98
4069,Customer_4069,Chennai,First-time buyer,56,Other,2031-02-20,3.96
4070,Customer_4070,Delhi,Premium,23,Male,2031-02-21,1.15
4071,Customer_4071,Chennai,First-time buyer,64,Other,2031-02-22,2.74
4072,Customer_4072,Hyderabad,First-time buyer,57,Other,2031-02-23,4.4
4073,Customer_4073,Mumbai,Premium,63,Male,2031-02-24,1.26
4074,Customer_4074,Chennai,Regular,23,Female,2031-02-25,1.82
4075,Customer_4075,Mumbai,First-time buyer,51,Male,2031-02-26,4.15
4076,Customer_4076,Delhi,First-time buyer,61,Other,2031-02-27,3.66
4077,Customer_4077,Hyderabad,Regular,62,Male,2031-02-28,4.84
4078,Customer_4078,Chennai,Premium,40,Other,2031-03-01,3.71
4079,Customer_4079,Delhi,Premium,65,Other,2031-03-02,1.56
4080,Customer_4080,Chennai,Regular,45,Male,2031-03-03,4.38
4081,Customer_4081,Delhi,Regular,59,Other,2031-03-04,1.48
4082,Customer_4082,Bangalore,First-time buyer,30,Female,2031-03-05,3.24
4083,Customer_4083,Mumbai,First-time buyer,57,Female,2031-03-06,3.38
4084,Customer_4084,Hyderabad,First-time buyer,63,Male,2031-03-07,1.86
4085,Customer_4085,Delhi,Regular,36,Female,2031-03-08,3.59
4086,Customer_4086,Hyderabad,Regular,63,Male,2031-03-09,3.52
4087,Customer_4087,Bangalore,First-time buyer,61,Male,2031-03-10,4.2
4088,Customer_4088,Hyderabad,Premium,24,Other,2031-03-11,1.14
4089,Customer_4089,Delhi,Premium,64,Other,2031-03-12,2.03
4090,Customer_4090,Delhi,Premium,28,Male,2031-03-13,2.86
4091,Customer_4091,Delhi,Regular,63,Female,2031-03-14,4.15
4092,Customer_4092,Chennai,First-time buyer,35,Female,2031-03-15,2.61
4093,Customer_4093,Chennai,Regular,50,Other,2031-03-16,1.3
4094,Customer_4094,Chennai,First-time buyer,64,Other,2031-03-17,1.13
4095,Customer_4095,Mumbai,Premium,48,Male,2031-03-18,3.32
4096,Customer_4096,Hyderabad,Regular,29,Female,2031-03-19,2.65
4097,Customer_4097,Chennai,First-time buyer,50,Male,2031-03-20,3.41
4098,Customer_4098,Mumbai,Premium,69,Male,2031-03-21,1.18
4099,Customer_4099,Bangalore,Premium,19,Female,2031-03-22,3.28
4100,Customer_4100,Delhi,Premium,44,Other,2031-03-23,4.04
4101,Customer_4101,Delhi,Regular,25,Female,2031-03-24,4.24
4102,Customer_4102,Chennai,Regular,31,Female,2031-03-25,1.22
4103,Customer_4103,Delhi,First-time buyer,58,Female,2031-03-26,1.15
4104,Customer_4104,Mumbai,Regular,31,Other,2031-03-27,1.68
4105,Customer_4105,Hyderabad,Regular,28,Male,2031-03-28,2.35
4106,Customer_4106,Chennai,Premium,56,Male,2031-03-29,4.15
4107,Customer_4107,Chennai,Regular,46,Male,2031-03-30,1.47
4108,Customer_4108,Hyderabad,First-time buyer,60,Female,2031-03-31,2.1
4109,Customer_4109,Bangalore,Premium,67,Female,2031-04-01,4.52
4110,Customer_4110,Delhi,First-time buyer,38,Female,2031-04-02,4.96
4111,Customer_4111,Bangalore,Premium,41,Male,2031-04-03,1.55
4112,Customer_4112,Mumbai,Premium,45,Female,2031-04-04,3.58
4113,Customer_4113,Hyderabad,Premium,46,Male,2031-04-05,4.98
4114,Customer_4114,Bangalore,Premium,26,Other,2031-04-06,3.51
4115,Customer_4115,Hyderabad,Premium,29,Other,2031-04-07,1.34
4116,Customer_4116,Bangalore,First-time buyer,48,Male,2031-04-08,3.93
4117,Customer_4117,Chennai,First-time buyer,50,Female,2031-04-09,1.64
4118,Customer_4118,Bangalore,First-time buyer,45,Male,2031-04-10,3.96
4119,Customer_4119,Mumbai,Regular,58,Other,2031-04-11,3.1
4120,Customer_4120,Delhi,Regular,50,Other,2031-04-12,1.62
4121,Customer_4121,Chennai,First-time buyer,54,Male,2031-04-13,1.21
4122,Customer_4122,Chennai,First-time buyer,48,Male,2031-04-14,1.39
4123,Customer_4123,Bangalore,First-time buyer,41,Female,2031-04-15,1.62
4124,Customer_4124,Bangalore,Premium,48,Female,2031-04-16,4.37
4125,Customer_4125,Mumbai,Premium,49,Male,2031-04-17,2.3
4126,Customer_4126,Bangalore,Premium,52,Female,2031-04-18,3.86
4127,Customer_4127,Bangalore,Premium,23,Other,2031-04-19,2.77
4128,Customer_4128,Chennai,First-time buyer,22,Other,2031-04-20,4.2
4129,Customer_4129,Hyderabad,Regular,22,Male,2031-04-21,1.86
4130,Customer_4130,Mumbai,First-time buyer,30,Male,2031-04-22,2.34
4131,Customer_4131,Bangalore,Regular,61,Male,2031-04-23,3.47
4132,Customer_4132,Delhi,Premium,55,Other,2031-04-24,3.48
4133,Customer_4133,Mumbai,First-time buyer,44,Male,2031-04-25,3.97
4134,Customer_4134,Chennai,First-time buyer,67,Other,2031-04-26,2.63
4135,Customer_4135,Mumbai,Premium,25,Female,2031-04-27,1.81
4136,Customer_4136,Mumbai,First-time buyer,63,Male,2031-04-28,2.82
4137,Customer_4137,Bangalore,Regular,58,Male,2031-04-29,3.96
4138,Customer_4138,Chennai,First-time buyer,34,Other,2031-04-30,4.43
4139,Customer_4139,Chennai,First-time buyer,29,Other,2031-05-01,2.28
4140,Customer_4140,Bangalore,Premium,23,Female,2031-05-02,2.73
4141,Customer_4141,Bangalore,Premium,33,Male,2031-05-03,1.77
4142,Customer_4142,Delhi,Premium,59,Male,2031-05-04,2.3
4143,Customer_4143,Mumbai,First-time buyer,18,Female,2031-05-05,3.07
4144,Customer_4144,Chennai,First-time buyer,25,Male,2031-05-06,4.35
4145,Customer_4145,Mumbai,First-time buyer,36,Other,2031-05-07,1.59
4146,Customer_4146,Bangalore,First-time buyer,53,Other,2031-05-08,4.52
4147,Customer_4147,Mumbai,First-time buyer,42,Male,2031-05-09,4.08
4148,Customer_4148,Chennai,Regular,19,Other,2031-05-10,2.1
4149,Customer_4149,Chennai,Premium,25,Other,2031-05-11,2.39
4150,Customer_4150,Bangalore,First-time buyer,50,Other,2031-05-12,2.28
4151,Customer_4151,Mumbai,Regular,65,Male,2031-05-13,4.21
4152,Customer_4152,Hyderabad,Premium,55,Male,2031-05-14,2.07
4153,Customer_4153,Hyderabad,First-time buyer,32,Female,2031-05-15,2.29
4154,Customer_4154,Hyderabad,First-time buyer,52,Male,2031-05-16,3.28
4155,Customer_4155,Mumbai,Premium,21,Other,2031-05-17,3.34
4156,Customer_4156,Mumbai,Premium,67,Male,2031-05-18,3.91
4157,Customer_4157,Delhi,First-time buyer,69,Male,2031-05-19,3.28
4158,Customer_4158,Chennai,Regular,36,Other,2031-05-20,1.93
4159,Customer_4159,Delhi,Regular,21,Other,2031-05-21,3.51
4160,Customer_4160,Hyderabad,Regular,29,Other,2031-05-22,2.52
4161,Customer_4161,Delhi,First-time buyer,34,Male,2031-05-23,3.13
4162,Customer_4162,Chennai,Premium,29,Female,2031-05-24,1.17
4163,Customer_4163,Bangalore,First-time buyer,31,Male,2031-05-25,2.78
4164,Customer_4164,Delhi,First-time buyer,28,Female,2031-05-26,3.42
4165,Customer_4165,Delhi,First-time buyer,42,Male,2031-05-27,4.4
4166,Customer_4166,Bangalore,Regular,40,Male,2031-05-28,3.97
